Metric,Country,Administrative region,Year,HS_BIN,Class label,Count,Total valid cells,Percentage (%)
BA,China,Jilin,2009,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2009,-2,"Cold spot, 95%",0,40,0.0
BA,China,Jilin,2009,-1,"Cold spot, 90%",0,40,0.0
BA,China,Jilin,2009,0,Not significant,38,40,95.0
BA,China,Jilin,2009,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2009,2,"Hot spot, 95%",1,40,2.5
BA,China,Jilin,2009,3,"Hot spot, 99%",1,40,2.5
BA,China,Jilin,2010,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2010,-2,"Cold spot, 95%",0,40,0.0
BA,China,Jilin,2010,-1,"Cold spot, 90%",1,40,2.5
BA,China,Jilin,2010,0,Not significant,38,40,95.0
BA,China,Jilin,2010,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2010,2,"Hot spot, 95%",1,40,2.5
BA,China,Jilin,2010,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2011,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2011,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2011,-1,"Cold spot, 90%",4,40,10.0
BA,China,Jilin,2011,0,Not significant,32,40,80.0
BA,China,Jilin,2011,1,"Hot spot, 90%",1,40,2.5
BA,China,Jilin,2011,2,"Hot spot, 95%",0,40,0.0
BA,China,Jilin,2011,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2012,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2012,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2012,-1,"Cold spot, 90%",4,40,10.0
BA,China,Jilin,2012,0,Not significant,32,40,80.0
BA,China,Jilin,2012,1,"Hot spot, 90%",1,40,2.5
BA,China,Jilin,2012,2,"Hot spot, 95%",0,40,0.0
BA,China,Jilin,2012,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2013,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2013,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2013,-1,"Cold spot, 90%",5,40,12.5
BA,China,Jilin,2013,0,Not significant,32,40,80.0
BA,China,Jilin,2013,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2013,2,"Hot spot, 95%",0,40,0.0
BA,China,Jilin,2013,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2014,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2014,-2,"Cold spot, 95%",0,40,0.0
BA,China,Jilin,2014,-1,"Cold spot, 90%",0,40,0.0
BA,China,Jilin,2014,0,Not significant,39,40,97.5
BA,China,Jilin,2014,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2014,2,"Hot spot, 95%",1,40,2.5
BA,China,Jilin,2014,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2015,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2015,-2,"Cold spot, 95%",0,40,0.0
BA,China,Jilin,2015,-1,"Cold spot, 90%",0,40,0.0
BA,China,Jilin,2015,0,Not significant,39,40,97.5
BA,China,Jilin,2015,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2015,2,"Hot spot, 95%",1,40,2.5
BA,China,Jilin,2015,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2016,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2016,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2016,-1,"Cold spot, 90%",4,40,10.0
BA,China,Jilin,2016,0,Not significant,33,40,82.5
BA,China,Jilin,2016,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2016,2,"Hot spot, 95%",0,40,0.0
BA,China,Jilin,2016,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2017,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2017,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2017,-1,"Cold spot, 90%",1,40,2.5
BA,China,Jilin,2017,0,Not significant,35,40,87.5
BA,China,Jilin,2017,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2017,2,"Hot spot, 95%",1,40,2.5
BA,China,Jilin,2017,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2018,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2018,-2,"Cold spot, 95%",2,40,5.0
BA,China,Jilin,2018,-1,"Cold spot, 90%",2,40,5.0
BA,China,Jilin,2018,0,Not significant,36,40,90.0
BA,China,Jilin,2018,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2018,2,"Hot spot, 95%",0,40,0.0
BA,China,Jilin,2018,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2019,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2019,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2019,-1,"Cold spot, 90%",3,40,7.5
BA,China,Jilin,2019,0,Not significant,32,40,80.0
BA,China,Jilin,2019,1,"Hot spot, 90%",1,40,2.5
BA,China,Jilin,2019,2,"Hot spot, 95%",1,40,2.5
BA,China,Jilin,2019,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2020,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2020,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2020,-1,"Cold spot, 90%",4,40,10.0
BA,China,Jilin,2020,0,Not significant,31,40,77.5
BA,China,Jilin,2020,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2020,2,"Hot spot, 95%",2,40,5.0
BA,China,Jilin,2020,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2021,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2021,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2021,-1,"Cold spot, 90%",5,40,12.5
BA,China,Jilin,2021,0,Not significant,32,40,80.0
BA,China,Jilin,2021,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2021,2,"Hot spot, 95%",0,40,0.0
BA,China,Jilin,2021,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2022,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2022,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2022,-1,"Cold spot, 90%",5,40,12.5
BA,China,Jilin,2022,0,Not significant,32,40,80.0
BA,China,Jilin,2022,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2022,2,"Hot spot, 95%",0,40,0.0
BA,China,Jilin,2022,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2023,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2023,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2023,-1,"Cold spot, 90%",4,40,10.0
BA,China,Jilin,2023,0,Not significant,33,40,82.5
BA,China,Jilin,2023,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2023,2,"Hot spot, 95%",0,40,0.0
BA,China,Jilin,2023,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2024,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2024,-2,"Cold spot, 95%",3,40,7.5
BA,China,Jilin,2024,-1,"Cold spot, 90%",4,40,10.0
BA,China,Jilin,2024,0,Not significant,33,40,82.5
BA,China,Jilin,2024,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2024,2,"Hot spot, 95%",0,40,0.0
BA,China,Jilin,2024,3,"Hot spot, 99%",0,40,0.0
BA,China,Jilin,2025,-3,"Cold spot, 99%",0,40,0.0
BA,China,Jilin,2025,-2,"Cold spot, 95%",0,40,0.0
BA,China,Jilin,2025,-1,"Cold spot, 90%",2,40,5.0
BA,China,Jilin,2025,0,Not significant,38,40,95.0
BA,China,Jilin,2025,1,"Hot spot, 90%",0,40,0.0
BA,China,Jilin,2025,2,"Hot spot, 95%",0,40,0.0
BA,China,Jilin,2025,3,"Hot spot, 99%",0,40,0.0
BA,North Korea,Chagang-do,2001,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2001,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2001,-1,"Cold spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2001,0,Not significant,26,26,100.0
BA,North Korea,Chagang-do,2001,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2001,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2001,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2002,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2002,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2002,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2002,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2002,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2002,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2002,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2003,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2003,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2003,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2003,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2003,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2003,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2003,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2004,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2004,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2004,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2004,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2004,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2004,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2004,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2005,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2005,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2005,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2005,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2005,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2005,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2005,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2006,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2006,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2006,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2006,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2006,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2006,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2006,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2007,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2007,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2007,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2007,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2007,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2007,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2007,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2008,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2008,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2008,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2008,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2008,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2008,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2008,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2009,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2009,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2009,-1,"Cold spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2009,0,Not significant,26,26,100.0
BA,North Korea,Chagang-do,2009,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2009,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2009,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2010,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2010,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2010,-1,"Cold spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2010,0,Not significant,26,26,100.0
BA,North Korea,Chagang-do,2010,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2010,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2010,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2011,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2011,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2011,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2011,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2011,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2011,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2011,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2012,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2012,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2012,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2012,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2012,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2012,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2012,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2013,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2013,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2013,-1,"Cold spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2013,0,Not significant,26,26,100.0
BA,North Korea,Chagang-do,2013,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2013,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2013,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2014,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2014,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2014,-1,"Cold spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2014,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2014,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2014,2,"Hot spot, 95%",2,26,7.69
BA,North Korea,Chagang-do,2014,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2015,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2015,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2015,-1,"Cold spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2015,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2015,1,"Hot spot, 90%",1,26,3.85
BA,North Korea,Chagang-do,2015,2,"Hot spot, 95%",1,26,3.85
BA,North Korea,Chagang-do,2015,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2016,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2016,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2016,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2016,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2016,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2016,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2016,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2017,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2017,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2017,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2017,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2017,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2017,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2017,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2018,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2018,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2018,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2018,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2018,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2018,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2018,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2019,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2019,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2019,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2019,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2019,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2019,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2019,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2020,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2020,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2020,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2020,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2020,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2020,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2020,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2021,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2021,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2021,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2021,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2021,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2021,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2021,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2022,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2022,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2022,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2022,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2022,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2022,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2022,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2023,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2023,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2023,-1,"Cold spot, 90%",2,26,7.69
BA,North Korea,Chagang-do,2023,0,Not significant,24,26,92.31
BA,North Korea,Chagang-do,2023,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2023,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2023,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2024,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2024,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2024,-1,"Cold spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2024,0,Not significant,26,26,100.0
BA,North Korea,Chagang-do,2024,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2024,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2024,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2025,-3,"Cold spot, 99%",0,26,0.0
BA,North Korea,Chagang-do,2025,-2,"Cold spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2025,-1,"Cold spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2025,0,Not significant,26,26,100.0
BA,North Korea,Chagang-do,2025,1,"Hot spot, 90%",0,26,0.0
BA,North Korea,Chagang-do,2025,2,"Hot spot, 95%",0,26,0.0
BA,North Korea,Chagang-do,2025,3,"Hot spot, 99%",0,26,0.0
BA,North Korea,Hamgyong-bukto,2001,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2001,-2,"Cold spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2001,-1,"Cold spot, 90%",4,92,4.35
BA,North Korea,Hamgyong-bukto,2001,0,Not significant,88,92,95.65
BA,North Korea,Hamgyong-bukto,2001,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2001,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2001,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2002,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2002,-2,"Cold spot, 95%",33,92,35.87
BA,North Korea,Hamgyong-bukto,2002,-1,"Cold spot, 90%",36,92,39.13
BA,North Korea,Hamgyong-bukto,2002,0,Not significant,23,92,25.0
BA,North Korea,Hamgyong-bukto,2002,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2002,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2002,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2003,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2003,-2,"Cold spot, 95%",38,92,41.3
BA,North Korea,Hamgyong-bukto,2003,-1,"Cold spot, 90%",32,92,34.78
BA,North Korea,Hamgyong-bukto,2003,0,Not significant,22,92,23.91
BA,North Korea,Hamgyong-bukto,2003,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2003,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2003,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2004,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2004,-2,"Cold spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2004,-1,"Cold spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2004,0,Not significant,74,92,80.43
BA,North Korea,Hamgyong-bukto,2004,1,"Hot spot, 90%",3,92,3.26
BA,North Korea,Hamgyong-bukto,2004,2,"Hot spot, 95%",10,92,10.87
BA,North Korea,Hamgyong-bukto,2004,3,"Hot spot, 99%",5,92,5.43
BA,North Korea,Hamgyong-bukto,2005,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2005,-2,"Cold spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2005,-1,"Cold spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2005,0,Not significant,71,92,77.17
BA,North Korea,Hamgyong-bukto,2005,1,"Hot spot, 90%",4,92,4.35
BA,North Korea,Hamgyong-bukto,2005,2,"Hot spot, 95%",12,92,13.04
BA,North Korea,Hamgyong-bukto,2005,3,"Hot spot, 99%",5,92,5.43
BA,North Korea,Hamgyong-bukto,2006,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2006,-2,"Cold spot, 95%",12,92,13.04
BA,North Korea,Hamgyong-bukto,2006,-1,"Cold spot, 90%",48,92,52.17
BA,North Korea,Hamgyong-bukto,2006,0,Not significant,32,92,34.78
BA,North Korea,Hamgyong-bukto,2006,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2006,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2006,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2007,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2007,-2,"Cold spot, 95%",21,92,22.83
BA,North Korea,Hamgyong-bukto,2007,-1,"Cold spot, 90%",44,92,47.83
BA,North Korea,Hamgyong-bukto,2007,0,Not significant,27,92,29.35
BA,North Korea,Hamgyong-bukto,2007,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2007,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2007,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2008,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2008,-2,"Cold spot, 95%",2,92,2.17
BA,North Korea,Hamgyong-bukto,2008,-1,"Cold spot, 90%",48,92,52.17
BA,North Korea,Hamgyong-bukto,2008,0,Not significant,42,92,45.65
BA,North Korea,Hamgyong-bukto,2008,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2008,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2008,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2009,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2009,-2,"Cold spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2009,-1,"Cold spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2009,0,Not significant,92,92,100.0
BA,North Korea,Hamgyong-bukto,2009,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2009,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2009,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2010,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2010,-2,"Cold spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2010,-1,"Cold spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2010,0,Not significant,92,92,100.0
BA,North Korea,Hamgyong-bukto,2010,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2010,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2010,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2011,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2011,-2,"Cold spot, 95%",20,92,21.74
BA,North Korea,Hamgyong-bukto,2011,-1,"Cold spot, 90%",46,92,50.0
BA,North Korea,Hamgyong-bukto,2011,0,Not significant,26,92,28.26
BA,North Korea,Hamgyong-bukto,2011,1,"Hot spot, 90%",0,92,0.0
